id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
72|Mauricio José Ocampo Giraldo|CE|1015963067|Otro|3135914047|mauricio.giraldo72@hotmail.com|Transversal 114 #6-75|Reclamo|2026-01-15 08:23:51|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-02-14 08:23:51|Registrada|admin_udea
73|Cristian Andrés Builes Correa|PP|1080246711|Fijo|3113785939|cristian.correa73@correo.com|Avenida 118 #67-88|Reclamo|2026-04-19 15:40:58|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio de Extensión|2026-05-19 15:40:58|Registrada|mtorres_udea
74|Tatiana Alejandro Herrera Marín|PP|1085711652|Celular|3166141534|tatiana.marin74@gmail.com|Transversal 113 #52-83|Reclamo|2026-08-26 17:03:04|Teléfono|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio Antioquia|2026-09-25 17:03:04|En proceso|dgiraldo_udea
75|Juliana Valentina Gutiérrez López|TI|1018081068|Otro|3208934029|juliana.lopez75@outlook.com|Avenida 61 #2-61|Reclamo|2026-09-04 10:38:05|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-10-04 10:38:05|Registrada|fherrera_udea
76|Natalia Sofía Giraldo Higuita|NIT|836403747|Celular|3102873278|natalia.higuita76@gmail.com|Transversal 117 #68-46|Reclamo|2026-04-14 12:35:36|Teléfono|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-05-14 12:35:36|En proceso|jgomez_udea
77|Miguel David Sánchez Mejía|NIT|827916953|Otro|3288379317|miguel.mejia77@correo.com|Carrera 100 #21-1|Reclamo|2026-07-09 09:22:21|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Sede de Posgrado|2026-08-08 09:22:21|En proceso|jgomez_udea
78|Emmanuel David Cano Osorio|TI|1069490350|Fijo|3188712885|emmanuel.osorio78@outlook.com|Diagonal 18 #21-94|Reclamo|2026-09-27 15:09:57|Teléfono|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-27 15:09:57|Registrada|scardenas_udea
79|Santiago Camila Osorio Londoño|PP|1080016773|Fijo|3124047474|santiago.londono79@hotmail.com|Carrera 115 #79-62|Reclamo|2026-09-12 11:07:49|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-10-12 11:07:49|En proceso|rquintero_udea
80|Fernando Camila Salazar Montoya|NIT|844066397|Celular|3082991677|fernando.montoya80@correo.com|Diagonal 11 #82-2|Reclamo|2026-06-07 07:27:01|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-07-07 07:27:01|Solucionada|rquintero_udea
81|María Uribe Cadavid|NIT|862227173|Corporativo|3055977597|maria.cadavid81@outlook.com|Diagonal 91 #95-83|Reclamo|2026-03-15 11:33:51|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-14 11:33:51|Registrada|cparra_udea
82|Ximena Camila Aristizábal Álvarez|NIT|818132485|Celular|3193644660|ximena.alvarez82@hotmail.com|Carrera 43 #52-41|Reclamo|2026-04-05 12:54:12|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio de Extensión|2026-05-05 12:54:12|Solucionada|rquintero_udea
83|Sofía Valentina Ocampo Bedoya|TI|1011130848|Corporativo|3061103814|sofia.bedoya83@correo.com|Avenida 104 #25-36|Reclamo|2026-08-12 07:08:10|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-09-11 07:08:10|En proceso|admin_udea
84|Ricardo Alejandro Gómez Jaramillo|CC|1056660944|Otro|3041559263|ricardo.jaramillo84@gmail.com|Transversal 37 #76-77|Reclamo|2026-09-10 11:39:32|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-10 11:39:32|Registrada|jgomez_udea
85|Paula Antonia Restrepo Palacio|CE|1082807217|Fijo|3014543980|paula.palacio85@hotmail.com|Diagonal 72 #9-56|Reclamo|2026-04-05 09:57:12|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio Antioquia|2026-05-05 09:57:12|Solucionada|scardenas_udea
86|Camila José Ríos Herrera|NIT|835142331|Corporativo|3103747216|camila.herrera86@hotmail.com|Calle 100 #54-25|Reclamo|2026-05-19 14:33:13|Teléfono|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus en el Área de la salud|2026-06-18 14:33:13|Registrada|cparra_udea
87|Catalina Jaramillo Gómez|CE|1078388829|Fijo|3297460268|catalina.gomez87@udea.edu.co|Avenida 108 #26-69|Reclamo|2026-02-06 12:22:03|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-03-08 12:22:03|Registrada|cparra_udea
88|Melissa Antonia Serna Betancur|PP|1085062068|Corporativo|3146623044|melissa.betancur88@hotmail.com|Calle 102 #93-59|Reclamo|2026-03-07 10:56:04|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus en el Área de la salud|2026-04-06 10:56:04|En proceso|apineda_udea
89|Jorge Antonia Betancourt Arboleda|NIT|851792070|Fijo|3091024976|jorge.arboleda89@outlook.com|Calle 102 #58-99|Reclamo|2026-05-09 11:55:02|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio Antioquia|2026-06-08 11:55:02|En proceso|dgiraldo_udea
90|Juliana Valentina Sánchez Bedoya|PP|1008851750|Fijo|3077341624|juliana.bedoya90@udea.edu.co|Avenida 51 #25-98|Reclamo|2026-06-27 10:31:29|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-27 10:31:29|Solucionada|jgomez_udea
91|Nicolás Alejandro Builes Arboleda|NIT|823110798|Otro|3013092974|nicolas.arboleda91@gmail.com|Diagonal 6 #79-37|Reclamo|2026-04-06 08:19:31|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-06 08:19:31|Registrada|scardenas_udea
92|Fernando David Ceballos Álvarez|TI|1082541913|Corporativo|3279681075|fernando.alvarez92@udea.edu.co|Transversal 71 #84-8|Reclamo|2026-09-14 14:44:39|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Edificio San Ignacio|2026-10-14 14:44:39|Registrada|dgiraldo_udea
93|Ricardo José Salazar Cárdenas|NIT|858305924|Otro|3057189387|ricardo.cardenas93@correo.com|Diagonal 96 #78-29|Reclamo|2026-02-27 12:46:54|Teléfono|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Casas Patrimoniales|2026-03-29 12:46:54|Registrada|admin_udea
94|Iván Andrés Rodríguez Mejía|NIT|871692085|Fijo|3142822929|ivan.mejia94@udea.edu.co|Calle 49 #93-34|Reclamo|2026-04-11 09:14:58|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus en el Área de la salud|2026-05-11 09:14:58|Solucionada|jbedoya_udea
95|Sofía Builes Cárdenas|PP|1002599886|Corporativo|3242071785|sofia.cardenas95@correo.com|Avenida 75 #58-10|Reclamo|2026-02-11 09:58:51|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio Antioquia|2026-03-13 09:58:51|En proceso|admin_udea
96|Tatiana Andrés Restrepo Zuluaga|PP|1083456695|Celular|3239076462|tatiana.zuluaga96@gmail.com|Diagonal 32 #37-64|Reclamo|2026-08-28 07:41:00|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Edificio de Extensión|2026-09-27 07:41:00|Registrada|jgomez_udea
97|María Londoño Cadavid|CE|1045204047|Fijo|3083729494|maria.cadavid97@hotmail.com|Calle 53 #69-41|Reclamo|2026-08-01 08:46:30|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio de Extensión|2026-08-31 08:46:30|Registrada|lrestrepo_udea
98|Iván Esteban Salazar Sánchez|TI|1039070284|Fijo|3032923084|ivan.sanchez98@correo.com|Avenida 5 #16-83|Reclamo|2026-07-22 07:35:18|Presencial|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio de Extensión|2026-08-21 07:35:18|Solucionada|apineda_udea
99|Laura Andrés Montoya Salazar|NIT|830500955|Otro|3278327005|laura.salazar99@udea.edu.co|Transversal 8 #23-65|Reclamo|2026-01-07 13:36:39|Presencial|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Casas Patrimoniales|2026-02-06 13:36:39|Registrada|scardenas_udea
100|David Valentina Ortiz Restrepo|CC|1076584769|Otro|3087331254|david.restrepo100@hotmail.com|Calle 119 #63-73|Reclamo|2026-08-10 11:10:06|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-09-09 11:10:06|Registrada|jgomez_udea
101|Luisa Camila Salazar Ocampo|TI|1086546978|Celular|3298266320|luisa.ocampo101@gmail.com|Transversal 85 #56-9|Reclamo|2026-04-06 14:58:17|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-05-06 14:58:17|En proceso|rquintero_udea
102|Estefanía Valentina Gómez Herrera|NIT|837941764|Fijo|3039090608|estefania.herrera102@udea.edu.co|Avenida 20 #79-97|Reclamo|2026-08-13 12:50:39|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-09-12 12:50:39|Solucionada|jbedoya_udea
103|Fernando Valentina Cadavid Vargas|CE|1031268099|Fijo|3114793768|fernando.vargas103@gmail.com|Calle 26 #29-2|Reclamo|2026-06-09 08:00:12|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-07-09 08:00:12|Solucionada|dgiraldo_udea
104|Alexander Esteban Torres Vargas|TI|1077522611|Corporativo|3071666493|alexander.vargas104@udea.edu.co|Transversal 10 #73-24|Reclamo|2026-03-12 09:18:30|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-04-11 09:18:30|En proceso|jbedoya_udea
105|Iván Camila Betancur Zuluaga|CE|1053474208|Corporativo|3279432365|ivan.zuluaga105@correo.com|Avenida 108 #86-73|Reclamo|2026-09-13 15:10:46|Teléfono|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Sede de Posgrado|2026-10-13 15:10:46|Registrada|jbedoya_udea
106|Laura David Jaramillo Ortiz|PP|1068601146|Fijo|3224308397|laura.ortiz106@hotmail.com|Avenida 103 #80-76|Reclamo|2026-05-18 11:59:08|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus en el Área de la salud|2026-06-17 11:59:08|Solucionada|fherrera_udea
107|Melissa Camila Vargas Betancourt|TI|1057244399|Fijo|3157238773|melissa.betancourt107@gmail.com|Transversal 120 #60-41|Reclamo|2026-09-18 13:00:13|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Sede de Posgrado|2026-10-18 13:00:13|Solucionada|mvelez_udea
108|Natalia Alejandro Aristizábal Ríos|TI|1027216723|Otro|3281897079|natalia.rios108@correo.com|Carrera 84 #91-91|Reclamo|2026-03-27 08:22:46|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-26 08:22:46|En proceso|jbedoya_udea
109|Manuela Sofía Uribe Quintero|PP|1034788085|Fijo|3017514154|manuela.quintero109@correo.com|Diagonal 20 #91-9|Reclamo|2026-04-05 11:16:02|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-05-05 11:16:02|Registrada|mvelez_udea
110|Cristian Camila Gómez Pérez|PP|1001863974|Fijo|3192831834|cristian.perez110@udea.edu.co|Calle 19 #88-80|Reclamo|2026-03-14 10:19:10|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Sede de Posgrado|2026-04-13 10:19:10|En proceso|scardenas_udea
111|Sebastián Jaramillo Cano|CE|1042917706|Fijo|3025833401|sebastian.cano111@correo.com|Transversal 120 #81-50|Reclamo|2026-03-26 16:53:06|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Ciudad Universitaria|2026-04-25 16:53:06|Solucionada|lrestrepo_udea
112|Ricardo Sofía Gómez Aristizábal|CE|1025604398|Celular|3054003312|ricardo.aristizabal112@udea.edu.co|Calle 17 #27-93|Reclamo|2026-05-14 09:20:07|Correo electrónico|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Sede de Posgrado|2026-06-13 09:20:07|Solucionada|lrestrepo_udea
113|Mariana Andrés Muñoz Giraldo|CC|1030113774|Corporativo|3297772747|mariana.giraldo113@hotmail.com|Carrera 68 #61-46|Reclamo|2026-02-13 11:35:45|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-03-15 11:35:45|En proceso|apineda_udea
114|Sebastián Sofía Montoya Palacio|CC|1071901846|Corporativo|3064301212|sebastian.palacio114@gmail.com|N/A|Reclamo|2026-01-09 16:03:55|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Ciudad Universitaria|2026-02-08 16:03:55|Registrada|fherrera_udea
115|Estefanía Alejandro Montoya Muñoz|TI|1037023914|Celular|3036192987|estefania.munoz115@correo.com|Calle 87 #52-66|Reclamo|2026-09-17 08:28:04|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Edificio de Extensión|2026-10-17 08:28:04|Solucionada|jbedoya_udea
116|Manuela Sofía Muñoz Álvarez|NIT|887265002|Celular|3264461843|manuela.alvarez116@gmail.com|Avenida 10 #4-15|Reclamo|2026-01-13 17:44:02|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio de Extensión|2026-02-12 17:44:02|Registrada|fherrera_udea
117|Leonardo Camila Escobar López|PP|1072404821|Celular|3091882459|leonardo.lopez117@udea.edu.co|Calle 78 #95-96|Reclamo|2026-06-01 11:50:34|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-07-01 11:50:34|En proceso|admin_udea
118|Luisa Sofía López López|CC|1046693793|Celular|3022724561|luisa.lopez118@hotmail.com|Calle 103 #85-97|Reclamo|2026-07-07 16:29:04|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-08-06 16:29:04|Registrada|apineda_udea
