id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
72|María José Ceballos Muñoz|TI|1082635409|Corporativo|3279463323|maria.munoz72@outlook.com|Transversal 117 #17-35|Sugerencia|2026-09-16 11:55:04|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Edificio Antioquia|2026-10-16 11:55:04|Registrada|scardenas_udea
73|Santiago Valentina Castaño Peña|NIT|878531869|Corporativo|3191798238|santiago.pena73@hotmail.com|Carrera 3 #25-58|Sugerencia|2026-08-07 16:04:23|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio Antioquia|2026-09-06 16:04:23|Solucionada|admin_udea
74|Hernán Valentina Franco Quintero|CE|1019335915|Fijo|3068783263|hernan.quintero74@udea.edu.co|Carrera 25 #41-47|Sugerencia|2026-09-04 12:22:22|Presencial|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus en el Área de la salud|2026-10-04 12:22:22|En proceso|admin_udea
75|Isabella Fernanda Ramírez Ortiz|CE|1071206296|Corporativo|3181233694|isabella.ortiz75@hotmail.com|Avenida 50 #99-49|Sugerencia|2026-06-15 16:53:46|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Sede de Posgrado|2026-07-15 16:53:46|Registrada|dgiraldo_udea
76|Camila Camila Gómez Ospina|TI|1073175118|Fijo|3285118355|camila.ospina76@gmail.com|Carrera 56 #46-68|Sugerencia|2026-09-25 16:37:06|Presencial|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus en el Área de la salud|2026-10-25 16:37:06|Registrada|fherrera_udea
77|Melissa Andrés Ocampo Uribe|CE|1066245294|Corporativo|3126162908|melissa.uribe77@correo.com|Carrera 106 #97-47|Sugerencia|2026-02-12 10:56:15|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Edificio de Extensión|2026-03-14 10:56:15|Registrada|admin_udea
78|Tatiana Camila Higuita Aristizábal|NIT|875718035|Otro|3086399102|tatiana.aristizabal78@outlook.com|Calle 24 #6-25|Sugerencia|2026-04-08 08:37:38|Presencial|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-05-08 08:37:38|Registrada|lrestrepo_udea
79|Adriana Sofía Villa Ceballos|CC|1022763793|Fijo|3221359425|adriana.ceballos79@hotmail.com|Avenida 111 #26-2|Sugerencia|2026-03-14 12:51:34|Correo electrónico|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-13 12:51:34|Solucionada|apineda_udea
80|Valentina Sofía Torres Salazar|TI|1039170822|Otro|3248622728|valentina.salazar80@outlook.com|Avenida 17 #87-18|Sugerencia|2026-05-09 09:11:30|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus en el Área de la salud|2026-06-08 09:11:30|Registrada|scardenas_udea
81|Natalia Camila Ortiz Escobar|CC|1012437164|Celular|3158568175|natalia.escobar81@correo.com|N/A|Sugerencia|2026-02-10 07:27:25|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Ciudadela Robledo|2026-03-12 07:27:25|Registrada|jbedoya_udea
82|Natalia José Vélez Ríos|CC|1052366294|Fijo|3123413161|natalia.rios82@outlook.com|Calle 102 #89-45|Sugerencia|2026-06-04 08:14:41|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-07-04 08:14:41|Solucionada|dgiraldo_udea
83|Laura Muñoz Jaramillo|TI|1098430287|Corporativo|3059829465|laura.jaramillo83@hotmail.com|Calle 5 #87-85|Sugerencia|2026-09-16 10:44:38|Página web|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-10-16 10:44:38|En proceso|fherrera_udea
84|Ricardo Gómez Duque|CC|1036817292|Otro|3127716778|ricardo.duque84@gmail.com|Diagonal 56 #63-91|Sugerencia|2026-01-24 08:51:48|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio de Extensión|2026-02-23 08:51:48|Registrada|rquintero_udea
85|Alexander David Salazar Zuluaga|TI|1023639261|Fijo|3006486959|alexander.zuluaga85@gmail.com|Calle 82 #79-92|Sugerencia|2026-04-28 08:10:12|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Sede de Posgrado|2026-05-28 08:10:12|Registrada|dgiraldo_udea
86|Emmanuel Fernanda Bedoya Gutiérrez|CC|1042156614|Otro|3081094003|emmanuel.gutierrez86@hotmail.com|Avenida 37 #8-5|Sugerencia|2026-04-28 14:56:09|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-28 14:56:09|Solucionada|fherrera_udea
87|Estefanía Valentina Cadavid Betancur|PP|1016567016|Fijo|3048906680|estefania.betancur87@gmail.com|Transversal 70 #80-80|Sugerencia|2026-04-03 11:33:11|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Casas Patrimoniales|2026-05-03 11:33:11|En proceso|apineda_udea
88|Andrés David Bedoya Zapata|CE|1085514444|Celular|3095877859|andres.zapata88@udea.edu.co|Carrera 48 #31-62|Sugerencia|2026-05-02 11:20:00|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-06-01 11:20:00|Registrada|admin_udea
89|Carolina Fernanda Palacio Ospina|CC|1043403908|Celular|3261795454|carolina.ospina89@correo.com|Avenida 63 #35-69|Sugerencia|2026-09-08 14:55:00|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Edificio Antioquia|2026-10-08 14:55:00|En proceso|mtorres_udea
90|Emmanuel Esteban Quintero Vélez|PP|1040675403|Fijo|3293616255|emmanuel.velez90@correo.com|Diagonal 93 #67-57|Sugerencia|2026-09-15 14:40:52|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-15 14:40:52|Solucionada|mtorres_udea
91|David José Aristizábal Ceballos|PP|1094063842|Celular|3019444140|david.ceballos91@outlook.com|Transversal 40 #2-21|Sugerencia|2026-08-27 17:49:41|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Ciudadela Robledo|2026-09-26 17:49:41|Registrada|cparra_udea
92|Alexander David Ocampo Arboleda|TI|1042489759|Fijo|3177762842|alexander.arboleda92@hotmail.com|Avenida 6 #3-62|Sugerencia|2026-04-11 17:54:42|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-05-11 17:54:42|Solucionada|rquintero_udea
93|Jorge Camila Mejía Salazar|PP|1033658146|Otro|3123045307|jorge.salazar93@outlook.com|Diagonal 56 #68-22|Sugerencia|2026-04-09 09:34:48|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-09 09:34:48|Registrada|lrestrepo_udea
94|Sebastián Valentina Escobar Ospina|NIT|856866588|Fijo|3048500346|sebastian.ospina94@udea.edu.co|Carrera 96 #83-10|Sugerencia|2026-01-19 15:10:13|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Sede de Posgrado|2026-02-18 15:10:13|Registrada|fherrera_udea
95|Mauricio Camila Serna Duque|CC|1077889030|Celular|3037205439|mauricio.duque95@udea.edu.co|Diagonal 105 #24-10|Sugerencia|2026-05-16 08:13:03|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-15 08:13:03|En proceso|scardenas_udea
96|Andrés Valentina Ceballos Londoño|CE|1032519504|Celular|3058745884|andres.londono96@gmail.com|Transversal 43 #15-70|Sugerencia|2026-08-21 08:37:32|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudadela Robledo|2026-09-20 08:37:32|En proceso|lrestrepo_udea
97|Valentina David Cano Escobar|CC|1021141431|Otro|3009155028|valentina.escobar97@correo.com|Calle 60 #3-74|Sugerencia|2026-04-17 13:33:39|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus en el Área de la salud|2026-05-17 13:33:39|Registrada|apineda_udea
98|Adriana Londoño Jaramillo|PP|1081237551|Otro|3225837624|adriana.jaramillo98@correo.com|Calle 112 #20-25|Sugerencia|2026-04-19 17:11:03|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus en el Área de la salud|2026-05-19 17:11:03|En proceso|lrestrepo_udea
99|Rodrigo Esteban Osorio Ortiz|NIT|856967244|Corporativo|3264121846|rodrigo.ortiz99@outlook.com|Diagonal 49 #83-97|Sugerencia|2026-03-16 14:15:24|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-15 14:15:24|En proceso|mvelez_udea
100|Hernán David Serna Álvarez|TI|1093616960|Corporativo|3016408151|hernan.alvarez100@hotmail.com|Transversal 105 #33-77|Sugerencia|2026-02-27 10:54:55|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Casas Patrimoniales|2026-03-29 10:54:55|En proceso|lrestrepo_udea
101|Camila Sofía Duque Jaramillo|CC|1003655074|Fijo|3013751894|camila.jaramillo101@hotmail.com|Transversal 31 #64-38|Sugerencia|2026-07-27 14:38:09|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-08-26 14:38:09|En proceso|mvelez_udea
102|Mauricio Camila López Peña|TI|1026470137|Corporativo|3137804000|mauricio.pena102@hotmail.com|Carrera 78 #83-74|Sugerencia|2026-02-04 15:41:30|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-03-06 15:41:30|En proceso|mvelez_udea
103|Gabriela David Correa Gómez|CE|1088844627|Otro|3059812893|gabriela.gomez103@udea.edu.co|Diagonal 17 #91-22|Sugerencia|2026-08-21 17:08:09|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Casas Patrimoniales|2026-09-20 17:08:09|Registrada|jgomez_udea
104|Hernán Esteban Builes Gutiérrez|PP|1069168092|Celular|3177628828|hernan.gutierrez104@correo.com|Carrera 47 #59-3|Sugerencia|2026-03-17 13:12:08|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-16 13:12:08|En proceso|apineda_udea
105|María David Peña Herrera|CC|1076460081|Fijo|3002518082|maria.herrera105@outlook.com|Carrera 54 #29-41|Sugerencia|2026-09-10 10:18:39|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudadela Robledo|2026-10-10 10:18:39|Solucionada|dgiraldo_udea
106|Juliana Antonia Ortiz Franco|CC|1091275297|Otro|3293558081|juliana.franco106@hotmail.com|Carrera 57 #57-79|Sugerencia|2026-03-28 08:58:04|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-27 08:58:04|En proceso|dgiraldo_udea
107|Alejandra Valentina Torres Ceballos|CE|1072057558|Fijo|3292508443|alejandra.ceballos107@hotmail.com|Avenida 42 #4-7|Sugerencia|2026-08-20 07:31:08|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-19 07:31:08|Registrada|dgiraldo_udea
108|Melissa Valentina Palacio Cano|CE|1089109436|Otro|3133334923|melissa.cano108@gmail.com|Calle 47 #81-72|Sugerencia|2026-05-13 12:21:44|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus en el Área de la salud|2026-06-12 12:21:44|Solucionada|scardenas_udea
109|Valeria David Ocampo Jaramillo|CC|1002150555|Otro|3062315556|valeria.jaramillo109@correo.com|Transversal 108 #30-31|Sugerencia|2026-07-06 10:53:02|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus en el Área de la salud|2026-08-05 10:53:02|En proceso|mvelez_udea
110|Camila Sofía Álvarez Muñoz|CC|1058927776|Fijo|3077164630|camila.munoz110@outlook.com|Transversal 84 #22-91|Sugerencia|2026-02-26 12:39:04|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Sede de Posgrado|2026-03-28 12:39:04|Registrada|lrestrepo_udea
111|Juliana Esteban Rodríguez Restrepo|CE|1055995494|Celular|3139016842|juliana.restrepo111@udea.edu.co|Carrera 41 #26-42|Sugerencia|2026-05-14 15:53:47|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio de Extensión|2026-06-13 15:53:47|En proceso|lrestrepo_udea
112|Paula Valentina Castaño Marín|NIT|860751797|Celular|3272922949|paula.marin112@correo.com|Calle 17 #58-66|Sugerencia|2026-08-16 16:39:42|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus en el Área de la salud|2026-09-15 16:39:42|Solucionada|fherrera_udea
113|Mauricio José Serna Villa|TI|1006533787|Corporativo|3002917471|mauricio.villa113@correo.com|Avenida 64 #97-10|Sugerencia|2026-03-25 15:08:46|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus en el Área de la salud|2026-04-24 15:08:46|En proceso|jbedoya_udea
114|Santiago Antonia Duque Restrepo|CE|1055028702|Corporativo|3074268257|santiago.restrepo114@outlook.com|Transversal 92 #56-71|Sugerencia|2026-08-16 17:13:33|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Sede de Posgrado|2026-09-15 17:13:33|Registrada|admin_udea
115|Santiago José Vélez Ortiz|TI|1080077406|Corporativo|3016804824|santiago.ortiz115@correo.com|Carrera 110 #1-41|Sugerencia|2026-02-15 11:32:44|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio San Ignacio|2026-03-17 11:32:44|Registrada|scardenas_udea
116|Iván David Giraldo Ríos|PP|1097664288|Celular|3016948732|ivan.rios116@outlook.com|Calle 44 #6-1|Sugerencia|2026-06-28 12:10:06|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus en el Área de la salud|2026-07-28 12:10:06|Solucionada|jgomez_udea
117|Ximena Sánchez Correa|TI|1043637615|Otro|3289679036|ximena.correa117@outlook.com|Transversal 30 #75-67|Sugerencia|2026-04-04 12:18:45|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio Antioquia|2026-05-04 12:18:45|Solucionada|mtorres_udea
