id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
75|Cristian Esteban Ocampo Sánchez|NIT|841744329|Corporativo|3126675803|cristian.sanchez75@udea.edu.co|N/A|Queja|2026-03-24 08:50:42|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-04-23 08:50:42|En proceso|admin_udea
76|Iván Fernanda Castaño Ocampo|TI|1020943549|Corporativo|3089537963|ivan.ocampo76@udea.edu.co|Diagonal 64 #1-1|Queja|2026-05-22 12:31:37|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-06-21 12:31:37|Solucionada|cparra_udea
77|Angélica Andrés Bedoya Higuita|CC|1028216737|Fijo|3091315996|angelica.higuita77@correo.com|Carrera 64 #76-12|Queja|2026-04-10 15:36:32|Presencial|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio de Extensión|2026-05-10 15:36:32|Solucionada|fherrera_udea
78|Tatiana Alejandro Muñoz Gutiérrez|CC|1035332428|Corporativo|3065487441|tatiana.gutierrez78@outlook.com|Calle 84 #27-39|Queja|2026-06-10 08:20:10|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-07-10 08:20:10|En proceso|scardenas_udea
79|Santiago Valentina Betancourt Montoya|CC|1062567933|Fijo|3011317918|santiago.montoya79@gmail.com|Carrera 45 #4-5|Queja|2026-01-08 07:42:56|Presencial|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio de Extensión|2026-02-07 07:42:56|Registrada|mtorres_udea
80|Ximena David Ceballos Uribe|NIT|843738568|Fijo|3271166271|ximena.uribe80@gmail.com|Calle 18 #21-19|Queja|2026-09-10 12:02:34|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus en el Área de la salud|2026-10-10 12:02:34|En proceso|apineda_udea
81|Catalina Camila Peña Duque|TI|1074822971|Corporativo|3038059304|catalina.duque81@udea.edu.co|Diagonal 66 #32-53|Queja|2026-01-27 11:53:08|Presencial|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio Antioquia|2026-02-26 11:53:08|Registrada|mvelez_udea
82|Isabella Sofía Castaño Ceballos|CC|1026576161|Celular|3137178552|isabella.ceballos82@correo.com|Avenida 52 #67-3|Queja|2026-02-24 09:16:04|Otro|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Edificio de Extensión|2026-03-26 09:16:04|Registrada|scardenas_udea
83|María Fernanda Builes Pérez|PP|1080212064|Corporativo|3061732045|maria.perez83@hotmail.com|Avenida 95 #31-46|Queja|2026-06-11 15:57:10|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Edificio San Ignacio|2026-07-11 15:57:10|En proceso|fherrera_udea
84|Leonardo Alejandro Uribe Serna|CE|1026489798|Celular|3017968590|leonardo.serna84@hotmail.com|Transversal 42 #83-69|Queja|2026-01-18 14:13:33|Presencial|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-17 14:13:33|Solucionada|mvelez_udea
85|Leonardo Antonia Londoño Builes|NIT|899276522|Celular|3132385611|leonardo.builes85@gmail.com|Calle 34 #1-83|Queja|2026-06-08 09:43:29|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-08 09:43:29|En proceso|dgiraldo_udea
86|Mariana Valentina Betancur Muñoz|TI|1089289120|Fijo|3248574534|mariana.munoz86@gmail.com|Avenida 9 #41-69|Queja|2026-08-03 10:43:41|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-09-02 10:43:41|Registrada|apineda_udea
87|Alejandra Alejandro Ramírez Uribe|NIT|839181436|Corporativo|3106399990|alejandra.uribe87@correo.com|Diagonal 61 #68-88|Queja|2026-05-19 17:01:09|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio San Ignacio|2026-06-18 17:01:09|En proceso|mvelez_udea
88|Nicolás Camila Cárdenas Zuluaga|PP|1042288095|Otro|3093420086|nicolas.zuluaga88@gmail.com|Diagonal 109 #86-17|Queja|2026-03-17 17:37:12|Otro|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-04-16 17:37:12|En proceso|cparra_udea
89|Santiago Sofía Correa Betancourt|PP|1039323852|Corporativo|3068560725|santiago.betancourt89@gmail.com|Diagonal 115 #18-10|Queja|2026-08-23 07:14:27|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus en el Área de la salud|2026-09-22 07:14:27|Solucionada|mvelez_udea
90|Estefanía Antonia Uribe Jaramillo|NIT|866111492|Otro|3239314813|estefania.jaramillo90@hotmail.com|Calle 117 #56-89|Queja|2026-06-05 09:53:47|Otro|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio Antioquia|2026-07-05 09:53:47|En proceso|fherrera_udea
91|Leonardo Sofía Betancur Vélez|TI|1004569302|Celular|3256104033|leonardo.velez91@outlook.com|Carrera 77 #34-84|Queja|2026-03-27 13:24:29|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-26 13:24:29|En proceso|mvelez_udea
92|Fernando Antonia Ramírez Quintero|NIT|816472588|Celular|3027852005|fernando.quintero92@hotmail.com|Calle 15 #99-23|Queja|2026-06-02 08:23:59|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Sede de Posgrado|2026-07-02 08:23:59|Registrada|dgiraldo_udea
93|Angélica Andrés Salazar Gómez|CE|1025300037|Corporativo|3111945180|angelica.gomez93@hotmail.com|Carrera 58 #29-11|Queja|2026-06-28 13:32:19|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Ciudadela Robledo|2026-07-28 13:32:19|Registrada|fherrera_udea
94|Mauricio Antonia Zuluaga Ocampo|NIT|860429004|Corporativo|3293774487|mauricio.ocampo94@outlook.com|Avenida 77 #83-82|Queja|2026-05-20 11:14:29|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-06-19 11:14:29|Registrada|lrestrepo_udea
95|Laura Fernanda Torres Rodríguez|TI|1097643391|Fijo|3186329284|laura.rodriguez95@udea.edu.co|Calle 110 #61-47|Queja|2026-01-22 17:41:58|Presencial|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-21 17:41:58|Registrada|apineda_udea
96|Carolina Sofía Salazar Quintero|PP|1029696261|Celular|3117611765|carolina.quintero96@correo.com|Calle 34 #73-69|Queja|2026-06-09 16:38:33|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-07-09 16:38:33|En proceso|dgiraldo_udea
97|Ricardo Sofía Londoño Builes|NIT|855068456|Fijo|3144413112|ricardo.builes97@hotmail.com|Avenida 80 #26-24|Queja|2026-01-02 14:28:56|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-02-01 14:28:56|En proceso|jgomez_udea
98|Adriana Esteban Sánchez Castaño|CE|1091357424|Celular|3148957246|adriana.castano98@udea.edu.co|Diagonal 93 #89-57|Queja|2026-07-21 13:25:39|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-08-20 13:25:39|En proceso|jgomez_udea
99|Alexander Alejandro Montoya Peña|PP|1053366130|Corporativo|3088688463|alexander.pena99@outlook.com|Transversal 58 #93-14|Queja|2026-06-05 07:16:40|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Ciudadela Robledo|2026-07-05 07:16:40|Solucionada|lrestrepo_udea
100|Laura Valentina Uribe Mejía|CE|1027269078|Celular|3022257863|laura.mejia100@correo.com|Calle 49 #47-71|Queja|2026-09-16 07:05:23|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Sede de Posgrado|2026-10-16 07:05:23|Registrada|cparra_udea
101|Alejandra David Higuita Builes|NIT|887552510|Corporativo|3255804654|alejandra.builes101@outlook.com|Transversal 35 #46-34|Queja|2026-06-19 07:58:57|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Ciudadela Robledo|2026-07-19 07:58:57|En proceso|admin_udea
102|Natalia Fernanda Londoño Builes|CC|1010084708|Celular|3282968783|natalia.builes102@udea.edu.co|Transversal 82 #45-9|Queja|2026-08-26 12:16:57|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus en el Área de la salud|2026-09-25 12:16:57|Solucionada|cparra_udea
103|Camila David Higuita Ocampo|TI|1071005949|Fijo|3108487445|camila.ocampo103@correo.com|Diagonal 41 #70-44|Queja|2026-07-02 10:23:48|Otro|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-01 10:23:48|Solucionada|rquintero_udea
104|David Valentina Rodríguez Marín|NIT|845200397|Fijo|3031226447|david.marin104@hotmail.com|Avenida 82 #69-79|Queja|2026-05-21 07:30:29|Otro|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-20 07:30:29|Solucionada|jbedoya_udea
105|Ximena David Rodríguez Castaño|NIT|819319645|Celular|3124412914|ximena.castano105@correo.com|Avenida 107 #7-11|Queja|2026-02-15 10:28:01|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio de Extensión|2026-03-17 10:28:01|Solucionada|scardenas_udea
106|Paula Peña Ospina|TI|1005934737|Fijo|3267326918|paula.ospina106@udea.edu.co|Calle 35 #27-82|Queja|2026-02-04 14:19:52|Otro|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus en el Área de la salud|2026-03-06 14:19:52|Registrada|apineda_udea
107|Jorge Alejandro Serna Herrera|CE|1007032592|Celular|3242002259|jorge.herrera107@correo.com|Carrera 72 #8-48|Queja|2026-04-09 15:47:20|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus en el Área de la salud|2026-05-09 15:47:20|Solucionada|lrestrepo_udea
108|Cristian Valentina Betancur Mejía|PP|1060307043|Otro|3292692557|cristian.mejia108@correo.com|Transversal 9 #27-38|Queja|2026-06-10 11:30:04|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-10 11:30:04|Solucionada|dgiraldo_udea
109|Julián Camila Peña Marín|CE|1070103352|Celular|3047153785|julian.marin109@correo.com|Avenida 8 #28-10|Queja|2026-01-27 09:17:34|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Ciudad Universitaria|2026-02-26 09:17:34|Registrada|rquintero_udea
110|Nicolás Valentina Builes Peña|CC|1085391137|Fijo|3238104383|nicolas.pena110@correo.com|Carrera 104 #76-78|Queja|2026-01-03 08:19:23|Presencial|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio Antioquia|2026-02-02 08:19:23|Registrada|scardenas_udea
111|Vanessa Camila Ramírez Correa|TI|1036278016|Corporativo|3047248762|vanessa.correa111@outlook.com|Diagonal 14 #49-61|Queja|2026-05-20 08:27:24|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-06-19 08:27:24|Registrada|mtorres_udea
112|Óscar Sofía Rodríguez Restrepo|TI|1061858184|Celular|3268095998|oscar.restrepo112@correo.com|Avenida 4 #98-94|Queja|2026-02-28 08:40:27|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-03-30 08:40:27|Solucionada|admin_udea
113|Juliana Esteban Londoño Betancur|CC|1036156553|Fijo|3055405582|juliana.betancur113@hotmail.com|N/A|Queja|2026-02-12 13:25:00|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio San Ignacio|2026-03-14 13:25:00|Registrada|jbedoya_udea
114|Juan Andrés Jaramillo Escobar|TI|1084095313|Fijo|3133650114|juan.escobar114@hotmail.com|Calle 117 #51-58|Queja|2026-01-07 16:00:43|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-02-06 16:00:43|Solucionada|jbedoya_udea
115|Diego Esteban Gómez Muñoz|NIT|831002331|Otro|3203749566|diego.munoz115@hotmail.com|Transversal 23 #81-29|Queja|2026-08-17 09:05:26|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-16 09:05:26|Solucionada|rquintero_udea
116|María José Arboleda Higuita|PP|1018495087|Celular|3205136076|maria.higuita116@hotmail.com|Calle 27 #24-55|Queja|2026-06-26 17:02:04|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-07-26 17:02:04|Solucionada|dgiraldo_udea
117|Iván Esteban Zuluaga Marín|CC|1014316515|Otro|3145724754|ivan.marin117@correo.com|Carrera 44 #65-76|Queja|2026-07-11 16:40:07|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Ciudad Universitaria|2026-08-10 16:40:07|Registrada|dgiraldo_udea
118|Juliana Alejandro Betancourt Montoya|NIT|843519792|Otro|3119831285|juliana.montoya118@outlook.com|Avenida 4 #5-59|Queja|2026-01-24 16:25:04|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-02-23 16:25:04|Solucionada|mtorres_udea
